dataset,doc_id,sent_id,this_sent,last_sent,this_sent_tokens,last_sent_tokens,act_idx,obj_idxs,act_type,related_acts,action_annotations,group,label_correctness,error_type,sub_error_type,comment
wikihow,137,28,If the soil where you live isn't very rich add some compost bone meal or fertilizer to the hole before planting the lilac,Covering the base beyond this point could smother the roots and kill the plant,"['If', 'the', 'soil', 'where', 'you', 'live', ""isn't"", 'very', 'rich', 'add', 'some', 'compost', 'bone', 'meal', 'or', 'fertilizer', 'to', 'the', 'hole', 'before', 'planting', 'the', 'lilac']","['Covering', 'the', 'base', 'beyond', 'this', 'point', 'could', 'smother', 'the', 'roots', 'and', 'kill', 'the', 'plant']",23,"[[25, 26, 27], [29, 32]]",2,[],"add (compost,bone,meal); add (fertilizer,hole)",B,0,extra arguments,unnecessary head word,
wikihow,137,29,Use a soil testing kit to find out the pH of the soil,If the soil where you live isn't very rich add some compost bone meal or fertilizer to the hole before planting the lilac,"['Use', 'a', 'soil', 'testing', 'kit', 'to', 'find', 'out', 'the', 'pH', 'of', 'the', 'soil']","['If', 'the', 'soil', 'where', 'you', 'live', ""isn't"", 'very', 'rich', 'add', 'some', 'compost', 'bone', 'meal', 'or', 'fertilizer', 'to', 'the', 'hole', 'before', 'planting', 'the', 'lilac']",23,"[[25, 26, 27], []]",1,[],"Use (soil,testing,kit)",B,0,extra arguments,unnecessary head word,
wikihow,137,29,Use a soil testing kit to find out the pH of the soil,If the soil where you live isn't very rich add some compost bone meal or fertilizer to the hole before planting the lilac,"['Use', 'a', 'soil', 'testing', 'kit', 'to', 'find', 'out', 'the', 'pH', 'of', 'the', 'soil']","['If', 'the', 'soil', 'where', 'you', 'live', ""isn't"", 'very', 'rich', 'add', 'some', 'compost', 'bone', 'meal', 'or', 'fertilizer', 'to', 'the', 'hole', 'before', 'planting', 'the', 'lilac']",29,"[[32, 35], []]",1,[],"find (pH,soil)",B,0,extra arguments,preposition arguments,
wikihow,137,31,If the soil is too acidic sprinkle lime on the soil over the roots of the lilac,Lilacs prefer a neutral to slightly acidic pH of 5 to 7,"['If', 'the', 'soil', 'is', 'too', 'acidic', 'sprinkle', 'lime', 'on', 'the', 'soil', 'over', 'the', 'roots', 'of', 'the', 'lilac']","['Lilacs', 'prefer', 'a', 'neutral', 'to', 'slightly', 'acidic', 'pH', 'of', '5', 'to', '7']",18,"[[19, 22], []]",2,[],"sprinkle (lime,soil)",B,0,extra arguments,preposition arguments,
wikihow,137,32,Follow manufacturer's application instructions and reapply every 3 to 5 years,If the soil is too acidic sprinkle lime on the soil over the roots of the lilac,"['Follow', ""manufacturer's"", 'application', 'instructions', 'and', 'reapply', 'every', '3', 'to', '5', 'years']","['If', 'the', 'soil', 'is', 'too', 'acidic', 'sprinkle', 'lime', 'on', 'the', 'soil', 'over', 'the', 'roots', 'of', 'the', 'lilac']",17,"[[18, 19, 20], []]",1,[],"Follow (manufacturer's,application,instructions)",B,0,extra arguments,unnecessary head word,
wikihow,137,32,Follow manufacturer's application instructions and reapply every 3 to 5 years,If the soil is too acidic sprinkle lime on the soil over the roots of the lilac,"['Follow', ""manufacturer's"", 'application', 'instructions', 'and', 'reapply', 'every', '3', 'to', '5', 'years']","['If', 'the', 'soil', 'is', 'too', 'acidic', 'sprinkle', 'lime', 'on', 'the', 'soil', 'over', 'the', 'roots', 'of', 'the', 'lilac']",22,"[[24, 26, 27], []]",1,[],"reapply (3,5,years)",B,0,wrong arguments,,
wikihow,137,33,If you're planting more than one lilac bush space the holes you dig 5�?5 feet (15�?6 m) apart depending on what variety you're planting,Follow manufacturer's application instructions and reapply every 3 to 5 years,"['If', ""you're"", 'planting', 'more', 'than', 'one', 'lilac', 'bush', 'space', 'the', 'holes', 'you', 'dig', '5�?5', 'feet', '(15�?6', 'm)', 'apart', 'depending', 'on', 'what', 'variety', ""you're"", 'planting']","['Follow', ""manufacturer's"", 'application', 'instructions', 'and', 'reapply', 'every', '3', 'to', '5', 'years']",19,"[[21], []]",2,[],space (holes),B,1,,,
win2k,33,0,Right-Click start and then click explore,,"['Right-Click', 'start', 'and', 'then', 'click', 'explore']",[],0,"[[1], []]",1,[],Right-Click (start),B,1,,,
win2k,33,0,Right-Click start and then click explore,,"['Right-Click', 'start', 'and', 'then', 'click', 'explore']",[],4,"[[5], []]",1,[],click (explore),B,1,,,
win2k,33,1,On the tools menu click folder options,Right-Click start and then click explore,"['On', 'the', 'tools', 'menu', 'click', 'folder', 'options']","['Right-Click', 'start', 'and', 'then', 'click', 'explore']",10,"[[11, 12], []]",1,[],"click (folder,options)",B,0,extra arguments,unnecessary head word,
win2k,33,2,Click the view tab and then in the advanced settings list under files and folders do the following,On the tools menu click folder options,"['Click', 'the', 'view', 'tab', 'and', 'then', 'in', 'the', 'advanced', 'settings', 'list', 'under', 'files', 'and', 'folders', 'do', 'the', 'following']","['On', 'the', 'tools', 'menu', 'click', 'folder', 'options']",7,"[[9, 10], []]",1,[],"Click (view,tab)",B,0,extra arguments,unnecessary head word,
win2k,33,3,Under hidden files and folders click show hidden files and folders,Click the view tab and then in the advanced settings list under files and folders do the following,"['Under', 'hidden', 'files', 'and', 'folders', 'click', 'show', 'hidden', 'files', 'and', 'folders']","['Click', 'the', 'view', 'tab', 'and', 'then', 'in', 'the', 'advanced', 'settings', 'list', 'under', 'files', 'and', 'folders', 'do', 'the', 'following']",23,"[[24], []]",1,[],click (show),B,1,,,
win2k,33,4,Click to clear the hide file extensions for known file types check box,Under hidden files and folders click show hidden files and folders,"['Click', 'to', 'clear', 'the', 'hide', 'file', 'extensions', 'for', 'known', 'file', 'types', 'check', 'box']","['Under', 'hidden', 'files', 'and', 'folders', 'click', 'show', 'hidden', 'files', 'and', 'folders']",11,"[[-1], []]",2,[],Click (UNKNOWN),B,2,,,click to?
win2k,33,4,Click to clear the hide file extensions for known file types check box,Under hidden files and folders click show hidden files and folders,"['Click', 'to', 'clear', 'the', 'hide', 'file', 'extensions', 'for', 'known', 'file', 'types', 'check', 'box']","['Under', 'hidden', 'files', 'and', 'folders', 'click', 'show', 'hidden', 'files', 'and', 'folders']",13,"[[22, 23], []]",1,[],"clear (check,box)",B,2,extra arguments,unnecessary head word,
win2k,82,0,Click start point to search and then click files or folders,,"['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'files', 'or', 'folders']",[],0,"[[1], []]",1,[],Click (start),B,1,,,
win2k,82,0,Click start point to search and then click files or folders,,"['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'files', 'or', 'folders']",[],2,"[[4], []]",1,[],point (search),B,1,,,
win2k,82,0,Click start point to search and then click files or folders,,"['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'files', 'or', 'folders']",[],7,"[[8], [10]]",1,[],click (files); click (folders),B,1,,,
win2k,82,1,In the files or folders named box type riched20.dll and then click search now,Click start point to search and then click files or folders,"['In', 'the', 'files', 'or', 'folders', 'named', 'box', 'type', 'riched20.dll', 'and', 'then', 'click', 'search', 'now']","['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'files', 'or', 'folders']",18,"[[19], []]",1,[],type (riched20.dll),B,1,,,
win2k,82,1,In the files or folders named box type riched20.dll and then click search now,Click start point to search and then click files or folders,"['In', 'the', 'files', 'or', 'folders', 'named', 'box', 'type', 'riched20.dll', 'and', 'then', 'click', 'search', 'now']","['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'files', 'or', 'folders']",22,"[[23], []]",1,[],click (search),B,1,,,
win2k,82,2,In the search results list right-click riched20.dll,In the files or folders named box type riched20.dll and then click search now,"['In', 'the', 'search', 'results', 'list', 'right-click', 'riched20.dll']","['In', 'the', 'files', 'or', 'folders', 'named', 'box', 'type', 'riched20.dll', 'and', 'then', 'click', 'search', 'now']",19,"[[20], []]",1,[],right-click (riched20.dll),B,1,,,
win2k,87,0,Right-Click my computer on the desktop and then click properties,,"['Right-Click', 'my', 'computer', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties']",[],0,"[[1, 2], []]",1,[],"Right-Click (my,computer)",B,2,extra arguments,unnecessary head word,
win2k,87,0,Right-Click my computer on the desktop and then click properties,,"['Right-Click', 'my', 'computer', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties']",[],8,"[[9], []]",1,[],click (properties),B,1,,,
win2k,87,1,On the advanced tab click startup and recovery,Right-Click my computer on the desktop and then click properties,"['On', 'the', 'advanced', 'tab', 'click', 'startup', 'and', 'recovery']","['Right-Click', 'my', 'computer', 'on', 'the', 'desktop', 'and', 'then', 'click', 'properties']",14,"[[15, 17], []]",1,[],"click (startup,recovery)",B,1,,,
win2k,87,2,Change the value in the system startup to 10 seconds,On the advanced tab click startup and recovery,"['Change', 'the', 'value', 'in', 'the', 'system', 'startup', 'to', '10', 'seconds']","['On', 'the', 'advanced', 'tab', 'click', 'startup', 'and', 'recovery']",8,"[[10], []]",1,[],Change (value),B,1,,,
win2k,87,3,Click ok and then click ok,Change the value in the system startup to 10 seconds,"['Click', 'ok', 'and', 'then', 'click', 'ok']","['Change', 'the', 'value', 'in', 'the', 'system', 'startup', 'to', '10', 'seconds']",10,"[[11], []]",1,[],Click (ok),B,1,,,
win2k,87,3,Click ok and then click ok,Change the value in the system startup to 10 seconds,"['Click', 'ok', 'and', 'then', 'click', 'ok']","['Change', 'the', 'value', 'in', 'the', 'system', 'startup', 'to', '10', 'seconds']",14,"[[15], []]",1,[],click (ok),B,1,,,
win2k,95,0,Right-Click my network places and then click properties,,"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",[],0,"[[1, 2, 3], []]",1,[],"Right-Click (my,network,places)",B,0,extra arguments,unnecessary head word,
win2k,95,0,Right-Click my network places and then click properties,,"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",[],6,"[[7], []]",1,[],click (properties),B,1,,,
win2k,95,1,In the network and dial-up connections window on the advanced menu click optional networking components,Right-Click my network places and then click properties,"['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components']","['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",19,"[[20, 21, 22], []]",1,[],"click (optional,networking,components)",B,0,extra arguments,unnecessary head word,
win2k,95,2,In the windows optional networking components wizard click to select the networking services check box and then click details,In the network and dial-up connections window on the advanced menu click optional networking components,"['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']","['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components']",22,"[[-1], []]",2,[],click (UNKNOWN),B,2,,,click to?
win2k,95,2,In the windows optional networking components wizard click to select the networking services check box and then click details,In the network and dial-up connections window on the advanced menu click optional networking components,"['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']","['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components']",24,"[[26, 27, 28, 29], []]",1,[],"select (networking,services,check,box)",B,0,extra arguments,unnecessary head word,
win2k,95,2,In the windows optional networking components wizard click to select the networking services check box and then click details,In the network and dial-up connections window on the advanced menu click optional networking components,"['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']","['In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components']",32,"[[33], []]",1,[],click (details),B,1,,,
win2k,95,3,In the networking services dialog box click to select the rip listener check box click ok and then click next,In the windows optional networking components wizard click to select the networking services check box and then click details,"['In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next']","['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",25,"[[-1], []]",2,[],click (UNKNOWN),B,2,,,click to?
win2k,95,3,In the networking services dialog box click to select the rip listener check box click ok and then click next,In the windows optional networking components wizard click to select the networking services check box and then click details,"['In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next']","['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",27,"[[29, 30, 31, 32], []]",1,[],"select (rip,listener,check,box)",B,0,extra arguments,unnecessary head word,
win2k,95,3,In the networking services dialog box click to select the rip listener check box click ok and then click next,In the windows optional networking components wizard click to select the networking services check box and then click details,"['In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next']","['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",33,"[[34], []]",1,[],click (ok),B,1,,,
win2k,95,3,In the networking services dialog box click to select the rip listener check box click ok and then click next,In the windows optional networking components wizard click to select the networking services check box and then click details,"['In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next']","['In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details']",37,"[[38], []]",1,[],click (next),B,1,,,
win2k,95,4,Insert the operating system installation disc when you are prompted click ok and dns is reinstalled,In the networking services dialog box click to select the rip listener check box click ok and then click next,"['Insert', 'the', 'operating', 'system', 'installation', 'disc', 'when', 'you', 'are', 'prompted', 'click', 'ok', 'and', 'dns', 'is', 'reinstalled']","['In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next']",20,"[[22, 23, 24, 25], []]",1,[],"Insert (operating,system,installation,disc)",B,0,extra arguments,unnecessary head word,
win2k,95,4,Insert the operating system installation disc when you are prompted click ok and dns is reinstalled,In the networking services dialog box click to select the rip listener check box click ok and then click next,"['Insert', 'the', 'operating', 'system', 'installation', 'disc', 'when', 'you', 'are', 'prompted', 'click', 'ok', 'and', 'dns', 'is', 'reinstalled']","['In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next']",30,"[[31], []]",1,[],click (ok),B,1,,,
win2k,106,0,From the start menu point to programs point to accessories and then click windows explorer,,"['From', 'the', 'start', 'menu', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'and', 'then', 'click', 'windows', 'explorer']",[],4,"[[6], []]",1,[],point (programs),B,1,,,
win2k,106,0,From the start menu point to programs point to accessories and then click windows explorer,,"['From', 'the', 'start', 'menu', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'and', 'then', 'click', 'windows', 'explorer']",[],7,"[[9], []]",1,[],point (accessories),B,1,,,
win2k,106,0,From the start menu point to programs point to accessories and then click windows explorer,,"['From', 'the', 'start', 'menu', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'and', 'then', 'click', 'windows', 'explorer']",[],12,"[[13, 14], []]",1,[],"click (windows,explorer)",B,0,extra arguments,unnecessary head word,
win2k,106,1,From the tools menu click folder options and go to the view tab,From the start menu point to programs point to accessories and then click windows explorer,"['From', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'and', 'go', 'to', 'the', 'view', 'tab']","['From', 'the', 'start', 'menu', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'and', 'then', 'click', 'windows', 'explorer']",19,"[[20, 21], []]",1,[],"click (folder,options)",B,0,extra arguments,unnecessary head word,
win2k,106,1,From the tools menu click folder options and go to the view tab,From the start menu point to programs point to accessories and then click windows explorer,"['From', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'and', 'go', 'to', 'the', 'view', 'tab']","['From', 'the', 'start', 'menu', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'and', 'then', 'click', 'windows', 'explorer']",23,"[[26, 27], []]",1,[],"go (view,tab)",B,0,extra arguments,unnecessary head word,
win2k,106,2,In the advanced settings area under the hidden files and folders select show hidden files and folders and then click ok,From the tools menu click folder options and go to the view tab,"['In', 'the', 'advanced', 'settings', 'area', 'under', 'the', 'hidden', 'files', 'and', 'folders', 'select', 'show', 'hidden', 'files', 'and', 'folders', 'and', 'then', 'click', 'ok']","['From', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'and', 'go', 'to', 'the', 'view', 'tab']",24,"[[25], []]",1,[],select (show),B,1,,,
win2k,106,2,In the advanced settings area under the hidden files and folders select show hidden files and folders and then click ok,From the tools menu click folder options and go to the view tab,"['In', 'the', 'advanced', 'settings', 'area', 'under', 'the', 'hidden', 'files', 'and', 'folders', 'select', 'show', 'hidden', 'files', 'and', 'folders', 'and', 'then', 'click', 'ok']","['From', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'and', 'go', 'to', 'the', 'view', 'tab']",32,"[[33], []]",1,[],click (ok),B,1,,,
win2k,106,3,In the left pane of windows explorer expand my computer,In the advanced settings area under the hidden files and folders select show hidden files and folders and then click ok,"['In', 'the', 'left', 'pane', 'of', 'windows', 'explorer', 'expand', 'my', 'computer']","['In', 'the', 'advanced', 'settings', 'area', 'under', 'the', 'hidden', 'files', 'and', 'folders', 'select', 'show', 'hidden', 'files', 'and', 'folders', 'and', 'then', 'click', 'ok']",28,"[[29, 30], []]",1,[],"expand (my,computer)",B,0,extra arguments,unnecessary head word,
win2k,106,4,Click local drive (c:),In the left pane of windows explorer expand my computer,"['Click', 'local', 'drive', '(c:)']","['In', 'the', 'left', 'pane', 'of', 'windows', 'explorer', 'expand', 'my', 'computer']",10,"[[12, 13], []]",1,[],"Click (drive,(c:))",B,0,extra arguments,unnecessary head word,
win2k,106,5,In the right pane find and select autoexec right-click this file,Click local drive (c:),"['In', 'the', 'right', 'pane', 'find', 'and', 'select', 'autoexec', 'right-click', 'this', 'file']","['Click', 'local', 'drive', '(c:)']",8,"[[11], []]",1,[],find (autoexec),B,1,,,
win2k,106,5,In the right pane find and select autoexec right-click this file,Click local drive (c:),"['In', 'the', 'right', 'pane', 'find', 'and', 'select', 'autoexec', 'right-click', 'this', 'file']","['Click', 'local', 'drive', '(c:)']",10,"[[11], []]",1,[],select (autoexec),B,1,,,
win2k,106,5,In the right pane find and select autoexec right-click this file,Click local drive (c:),"['In', 'the', 'right', 'pane', 'find', 'and', 'select', 'autoexec', 'right-click', 'this', 'file']","['Click', 'local', 'drive', '(c:)']",12,"[[14], []]",1,[],right-click (file),B,1,,,
win2k,106,6,Click properties from the pop-up menu,In the right pane find and select autoexec right-click this file,"['Click', 'properties', 'from', 'the', 'pop-up', 'menu']","['In', 'the', 'right', 'pane', 'find', 'and', 'select', 'autoexec', 'right-click', 'this', 'file']",11,"[[12], []]",1,[],Click (properties),B,1,,,
win2k,106,7,On the general tab clear the hidden attribute and then click ok,Click properties from the pop-up menu,"['On', 'the', 'general', 'tab', 'clear', 'the', 'hidden', 'attribute', 'and', 'then', 'click', 'ok']","['Click', 'properties', 'from', 'the', 'pop-up', 'menu']",10,"[[12, 13], []]",1,[],"clear (hidden,attribute)",B,0,extra arguments,unnecessary head word,
win2k,106,7,On the general tab clear the hidden attribute and then click ok,Click properties from the pop-up menu,"['On', 'the', 'general', 'tab', 'clear', 'the', 'hidden', 'attribute', 'and', 'then', 'click', 'ok']","['Click', 'properties', 'from', 'the', 'pop-up', 'menu']",16,"[[17], []]",1,[],click (ok),B,1,,,
